#
# Mean: -7.97958236e-02
# Block size    # of blocks         Mean                Error
      1             1000       -7.97958236e-02       2.186235e-06
      2              500       -7.97958236e-02       2.684109e-06
      5              200       -7.97958236e-02       3.341741e-06
     10              100       -7.97958236e-02       3.703427e-06
     20               50       -7.97958236e-02       3.829888e-06
     50               20       -7.97958236e-02       3.997724e-06
    100               10       -7.97958236e-02       4.255774e-06
    200                5       -7.97958236e-02       5.027560e-06
    300                3       -7.97953676e-02       1.458891e-06
    400                2       -7.97973325e-02       2.527691e-06
# Stocahstic error estimate: 3.829888e-06
#
