#
# Mean: -7.51096520e-03
# Block size    # of blocks         Mean                Error
      1             1000       -7.51096520e-03       2.403014e-07
      2              500       -7.51096520e-03       3.019343e-07
      5              200       -7.51096520e-03       3.904406e-07
     10              100       -7.51096520e-03       4.454203e-07
     20               50       -7.51096520e-03       5.051059e-07
     50               20       -7.51096520e-03       5.664313e-07
    100               10       -7.51096520e-03       5.891792e-07
    200                5       -7.51096520e-03       8.087031e-07
    300                3       -7.51089287e-03       9.191137e-07
    400                2       -7.51115926e-03       1.354131e-06
# Stocahstic error estimate: 5.891792e-07
#
