#
# Mean: -7.46500646e-03
# Block size    # of blocks         Mean                Error
      1             1000       -7.46500646e-03       2.675569e-07
      2              500       -7.46500646e-03       3.434332e-07
      5              200       -7.46500646e-03       4.428467e-07
     10              100       -7.46500646e-03       5.348541e-07
     20               50       -7.46500646e-03       5.490175e-07
     50               20       -7.46500646e-03       5.566800e-07
    100               10       -7.46500646e-03       6.968105e-07
    200                5       -7.46500646e-03       8.700104e-07
    300                3       -7.46509382e-03       6.444113e-07
    400                2       -7.46551264e-03       1.489172e-06
# Stocahstic error estimate: 5.490175e-07
#
