#
# Mean: 5.69062108e-01
# Block size    # of blocks         Mean                Error
      1             1000       5.69062108e-01       2.040513e-05
      2              500       5.69062108e-01       2.434041e-05
      5              200       5.69062108e-01       3.014475e-05
     10              100       5.69062108e-01       3.258305e-05
     20               50       5.69062108e-01       3.176650e-05
     50               20       5.69062108e-01       3.314285e-05
    100               10       5.69062108e-01       3.835142e-05
    200                5       5.69062108e-01       3.644565e-05
    300                3       5.69045170e-01       4.519222e-05
    400                2       5.69050426e-01       5.658332e-05
# Stocahstic error estimate: 3.258305e-05
#
