#
# Mean: 5.69022843e-01
# Block size    # of blocks         Mean                Error
      1             1000       5.69022843e-01       1.714261e-05
      2              500       5.69022843e-01       1.962345e-05
      5              200       5.69022843e-01       2.237978e-05
     10              100       5.69022843e-01       2.249837e-05
     20               50       5.69022843e-01       2.495087e-05
     50               20       5.69022843e-01       2.281540e-05
    100               10       5.69022843e-01       1.967004e-05
    200                5       5.69022843e-01       1.940708e-05
    300                3       5.69030017e-01       3.227832e-05
    400                2       5.69021328e-01       3.771010e-05
# Stocahstic error estimate: 2.249837e-05
#
