#
# Mean: 5.69018955e-01
# Block size    # of blocks         Mean                Error
      1             1000       5.69018955e-01       1.919680e-05
      2              500       5.69018955e-01       2.142692e-05
      5              200       5.69018955e-01       2.458005e-05
     10              100       5.69018955e-01       2.522041e-05
     20               50       5.69018955e-01       2.377090e-05
     50               20       5.69018955e-01       1.993395e-05
    100               10       5.69018955e-01       2.125207e-05
    200                5       5.69018955e-01       2.272449e-05
    300                3       5.69014731e-01       2.171498e-05
    400                2       5.69015883e-01       1.716488e-05
# Stocahstic error estimate: 2.522041e-05
#
