#
# Mean: 5.68965488e-01
# Block size    # of blocks         Mean                Error
      1             1000       5.68965488e-01       1.712902e-05
      2              500       5.68965488e-01       2.069943e-05
      5              200       5.68965488e-01       2.407933e-05
     10              100       5.68965488e-01       2.629617e-05
     20               50       5.68965488e-01       2.485333e-05
     50               20       5.68965488e-01       2.994685e-05
    100               10       5.68965488e-01       3.410560e-05
    200                5       5.68965488e-01       1.633774e-05
    300                3       5.68951522e-01       1.666302e-05
    400                2       5.68955500e-01       1.743471e-05
# Stocahstic error estimate: 2.629617e-05
#
