#
# Mean: 5.69074062e-01
# Block size    # of blocks         Mean                Error
      1             1000       5.69074062e-01       1.951643e-05
      2              500       5.69074062e-01       2.266244e-05
      5              200       5.69074062e-01       2.796027e-05
     10              100       5.69074062e-01       2.881738e-05
     20               50       5.69074062e-01       2.552640e-05
     50               20       5.69074062e-01       2.863262e-05
    100               10       5.69074062e-01       2.317420e-05
    200                5       5.69074062e-01       2.097518e-05
    300                3       5.69076319e-01       1.925069e-05
    400                2       5.69067890e-01       1.081099e-05
# Stocahstic error estimate: 2.881738e-05
#
