#
# Mean: -7.97255547e-02
# Block size    # of blocks         Mean                Error
      1             1000       -7.97255547e-02       2.736026e-06
      2              500       -7.97255547e-02       3.363861e-06
      5              200       -7.97255547e-02       4.518157e-06
     10              100       -7.97255547e-02       5.180229e-06
     20               50       -7.97255547e-02       5.467225e-06
     50               20       -7.97255547e-02       6.343252e-06
    100               10       -7.97255547e-02       5.437552e-06
    200                5       -7.97255547e-02       5.137363e-06
    300                3       -7.97224733e-02       8.816482e-06
    400                2       -7.97222758e-02       7.890933e-06
# Stocahstic error estimate: 6.343252e-06
#
