#
# Mean: -6.95365461e-03
# Block size    # of blocks         Mean                Error
      1             1000       -6.95365461e-03       2.055102e-07
      2              500       -6.95365461e-03       2.608897e-07
      5              200       -6.95365461e-03       3.473465e-07
     10              100       -6.95365461e-03       4.124342e-07
     20               50       -6.95365461e-03       4.264944e-07
     50               20       -6.95365461e-03       5.161777e-07
    100               10       -6.95365461e-03       6.171551e-07
    200                5       -6.95365461e-03       5.287583e-07
    300                3       -6.95368380e-03       1.000413e-06
    400                2       -6.95331015e-03       4.365399e-08
# Stocahstic error estimate: 4.264944e-07
#
