#
# Mean: -5.33467087e-02
# Block size    # of blocks         Mean                Error
      1             1000       -5.33467087e-02       2.821880e-06
      2              500       -5.33467087e-02       3.485179e-06
      5              200       -5.33467087e-02       4.442072e-06
     10              100       -5.33467087e-02       5.279109e-06
     20               50       -5.33467087e-02       5.800279e-06
     50               20       -5.33467087e-02       5.648010e-06
    100               10       -5.33467087e-02       6.832897e-06
    200                5       -5.33467087e-02       8.667282e-06
    300                3       -5.33461681e-02       9.564084e-06
    400                2       -5.33437628e-02       4.217658e-07
# Stocahstic error estimate: 5.800279e-06
#
