#
# Mean: -1.46202668e-01
# Block size    # of blocks         Mean                Error
      1             1000       -1.46202668e-01       1.860122e-05
      2              500       -1.46202668e-01       2.206820e-05
      5              200       -1.46202668e-01       2.558050e-05
     10              100       -1.46202668e-01       2.926365e-05
     20               50       -1.46202668e-01       3.070394e-05
     50               20       -1.46202668e-01       3.565698e-05
    100               10       -1.46202668e-01       2.539428e-05
    200                5       -1.46202668e-01       2.213332e-05
    300                3       -1.46205427e-01       4.288198e-05
    400                2       -1.46198885e-01       3.692711e-06
# Stocahstic error estimate: 3.070394e-05
#
