#
# Mean: -3.15654345e-02
# Block size    # of blocks         Mean                Error
      1             1000       -3.15654345e-02       2.094409e-06
      2              500       -3.15654345e-02       2.551612e-06
      5              200       -3.15654345e-02       3.108074e-06
     10              100       -3.15654345e-02       3.516963e-06
     20               50       -3.15654345e-02       3.531998e-06
     50               20       -3.15654345e-02       3.129401e-06
    100               10       -3.15654345e-02       2.300425e-06
    200                5       -3.15654345e-02       2.640636e-06
    300                3       -3.15651205e-02       3.336952e-06
    400                2       -3.15636185e-02       8.024634e-07
# Stocahstic error estimate: 3.531998e-06
#
